price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,zipcode,sqft_living15,sqft_lot15,sale_age,umur,rennovated,basement,viewed
826600.0,4,3.0,3230,5000,1.5,0,4,7,1750,98105,1730,4000,99,99,0,1,0
387000.0,2,2.0,1170,1394,2.0,0,3,8,1170,98122,1250,3136,13,13,0,0,0
330000.0,3,1.0,1250,9126,1.0,0,3,7,1250,98077,1440,10620,45,45,0,0,0
653450.0,3,2.0,2070,49658,1.0,0,4,8,1540,98075,2620,35160,34,34,0,1,0
285000.0,2,1.0,1050,3088,1.0,0,3,7,1050,98029,1890,2772,9,9,0,0,0
217000.0,3,1.0,1400,7800,1.0,0,3,7,1400,98059,1400,7800,52,52,0,0,0
615000.0,3,1.0,1120,12500,1.0,0,4,7,1120,98033,2380,10000,38,38,0,0,0
580135.0,4,2.0,3150,5886,2.0,0,3,8,3150,98059,2650,5886,0,0,0,0,0
1150000.0,4,3.0,4540,19767,2.0,0,3,11,4200,98006,3990,12881,16,16,0,1,0
231200.0,3,2.0,1400,8821,1.0,0,3,7,1400,98022,1450,8721,23,23,0,0,0
680000.0,4,2.0,2500,4950,2.0,0,3,8,2500,98053,2500,4950,4,4,0,0,0
267500.0,3,1.0,1390,2153,2.0,0,3,7,1390,98118,1100,2617,13,13,0,0,0
942000.0,4,2.0,3160,37200,2.0,0,3,8,2310,98125,3130,20000,75,75,0,1,1
435000.0,3,1.0,1310,8065,1.0,0,4,6,1310,98117,1420,8100,66,66,0,0,0
315000.0,2,1.0,1740,3622,1.0,0,4,7,950,98118,1270,3800,90,90,0,1,0
354901.0,3,2.0,1490,1709,3.0,0,3,8,1490,98125,1364,1709,10,10,0,0,0
439888.0,2,2.0,1300,6515,1.0,0,3,8,1300,98053,1640,6009,9,9,0,0,0
360000.0,4,1.0,1460,3840,1.5,0,3,8,1340,98106,990,4200,87,87,0,1,0
205000.0,4,1.0,1030,6621,1.0,0,4,6,1030,98055,1420,6631,59,59,0,0,0
299995.0,3,2.0,1970,7500,2.0,0,3,8,1970,98092,1950,8220,26,26,0,0,0
150000.0,2,1.0,790,7275,1.0,0,4,6,790,98058,850,7399,70,70,0,0,0
575000.0,3,2.0,3800,33825,1.0,0,4,10,3330,98042,3470,14484,38,38,0,1,0
625000.0,3,2.0,2168,12616,2.0,0,4,7,2168,98146,2168,9750,65,65,0,0,1
950000.0,4,3.0,4140,13392,2.0,0,3,11,4140,98059,4140,11529,14,14,0,0,0
278800.0,4,2.0,2440,7797,1.0,0,3,8,1560,98031,2090,8100,50,50,0,1,0
713500.0,3,2.0,1720,4200,2.0,0,3,8,1720,98112,1720,4200,22,106,1,0,0
1900000.0,4,2.0,3020,11489,1.5,1,5,10,2110,98040,3890,11489,27,99,1,1,1
439000.0,5,2.0,2610,5009,1.0,0,3,7,1710,98117,1600,5040,26,26,0,1,0
425000.0,3,2.0,1500,8086,1.0,0,3,7,1060,98027,1550,8086,33,33,0,1,0
252500.0,4,2.0,2600,11280,1.5,0,3,7,1570,98003,1660,11200,53,53,0,1,0
185000.0,3,1.0,1370,8470,1.0,0,4,7,1370,98092,1710,8800,53,53,0,0,0
406550.0,5,2.0,2400,15781,1.0,0,4,7,1200,98074,2390,7500,40,40,0,1,0
243000.0,2,1.0,1068,1758,2.0,0,3,7,1068,98028,1078,1315,24,24,0,0,0
500000.0,3,1.0,2220,8994,1.0,0,4,8,1110,98006,2220,8994,52,52,0,1,0
204750.0,2,1.0,880,7575,1.0,0,4,7,880,98198,1800,7575,73,73,0,0,0
222000.0,3,1.0,1310,9273,1.0,0,4,7,1310,98042,1710,9600,46,46,0,0,0
200000.0,4,1.0,1350,11507,1.0,0,3,7,1350,98055,1320,25675,48,48,0,0,0
367000.0,3,2.0,1400,1320,3.0,0,3,8,1400,98133,1490,1449,8,8,0,0,1
183000.0,3,1.0,1170,7320,1.0,0,3,7,1170,98188,2040,7320,53,53,0,0,0
300000.0,3,2.0,1020,1570,2.0,0,3,7,720,98144,1470,1249,10,10,0,1,0
369000.0,3,1.0,1300,3844,1.0,0,3,7,1300,98133,1290,3844,29,29,0,0,0
380000.0,3,2.0,2010,16736,2.0,0,4,6,2010,98133,1890,11477,85,85,0,0,0
463000.0,3,2.0,1590,5009,2.0,0,4,6,1590,98125,1730,6380,30,30,0,0,0
475000.0,3,1.0,1470,9750,1.0,0,3,7,1470,98034,1300,9750,51,51,0,0,0
225000.0,3,1.0,1580,14400,1.0,0,4,7,1580,98001,1480,9600,34,34,0,0,0
371000.0,3,1.0,1970,9512,1.0,0,3,8,1970,98058,2250,10573,47,47,0,0,0
625000.0,3,2.0,2330,3141,2.0,0,3,8,2330,98116,1980,5265,11,11,0,0,0
3200000.0,6,5.0,7100,18200,2.5,0,3,13,5240,98199,3130,6477,12,81,1,1,0
329000.0,3,1.0,1230,10725,1.0,0,3,7,1230,98045,1250,10170,35,35,0,0,0
634000.0,3,1.0,2570,13000,2.0,0,4,7,2570,98177,2570,8521,53,53,0,0,0
616000.0,4,2.0,3440,6915,2.0,0,3,10,3440,98038,3200,6915,8,8,0,0,0
1824100.0,3,2.0,3330,20053,2.0,0,3,9,3330,98004,2870,20053,17,47,1,0,0
435000.0,4,2.0,1780,2684,2.0,0,3,7,1780,98072,1670,2426,13,13,0,0,0
320000.0,4,2.0,2110,6295,2.0,0,3,8,2110,98030,2720,6311,15,15,0,0,0
820000.0,4,3.0,2770,8049,2.0,0,3,9,2770,98074,3410,7447,13,13,0,0,0
310000.0,3,2.0,1590,3359,2.0,0,3,7,1590,98019,1820,3383,14,14,0,0,0
443750.0,3,2.0,1460,968,2.0,0,3,7,1140,98199,1460,1531,11,11,0,1,0
795000.0,4,2.0,2070,13084,1.0,0,4,8,1700,98040,2520,10180,47,47,0,1,0
475000.0,3,2.0,2420,36862,1.0,0,4,8,1530,98003,1670,9046,57,57,0,1,0
585000.0,5,1.0,2000,3750,2.0,0,4,7,2000,98103,1520,3750,93,93,0,0,0
315000.0,2,1.0,1010,7338,2.0,0,4,7,1010,98056,1220,7719,33,33,0,0,0
635000.0,4,2.0,3050,7238,2.0,0,3,8,3050,98029,2580,7228,25,25,0,0,0
305000.0,3,1.0,1160,11776,1.0,0,3,7,1160,98077,1160,10050,46,46,0,0,0
785000.0,3,2.0,2180,5440,1.0,0,5,7,1100,98103,1470,4109,110,110,0,1,0
525000.0,3,1.0,1560,6000,1.0,0,3,6,780,98199,1560,1734,70,70,0,1,0
537000.0,4,1.0,1580,3635,1.0,0,4,7,790,98117,1190,3638,105,105,0,1,0
279950.0,3,1.0,1660,8303,1.0,0,3,7,1380,98058,1740,8320,41,41,0,1,0
659000.0,4,2.0,2350,9329,2.0,0,3,8,2350,98005,1640,9403,37,37,0,0,0
203000.0,2,1.0,1440,6650,1.0,0,3,7,970,98023,1600,6847,34,34,0,1,0
782500.0,4,2.0,2930,7806,2.0,0,3,9,2930,98074,2600,6051,9,9,0,0,0
250000.0,3,1.0,1590,7560,1.0,0,3,7,1130,98031,1500,7560,30,30,0,1,0
279000.0,3,1.0,1400,9450,1.0,0,4,7,1060,98056,1400,8108,59,59,0,1,0
664000.0,6,2.0,3190,12196,2.0,0,4,8,3190,98052,2790,13068,35,35,0,0,0
2900000.0,4,3.0,4580,4838,2.0,0,4,11,3080,98109,3540,6483,23,23,0,1,1
378500.0,4,2.0,1830,6000,1.0,0,5,7,1070,98118,1830,5500,62,62,0,1,0
535000.0,3,1.0,2720,149410,1.5,0,3,9,2720,98014,2560,149410,26,26,0,0,0
520000.0,2,1.0,1360,22508,1.0,0,3,7,1360,98034,2830,12600,82,82,0,0,0
369950.0,3,2.0,1520,4000,1.0,0,5,6,800,98106,1430,4000,72,72,0,1,0
545000.0,3,2.0,2290,14585,2.0,0,3,8,2290,98075,1660,36961,33,33,0,0,0
360000.0,3,2.0,2150,14092,2.0,0,3,8,2150,98058,2400,10699,24,24,0,0,0
760000.0,3,1.0,1170,7645,1.0,0,4,7,1170,98004,1870,7678,59,59,0,0,0
450000.0,3,1.0,1830,5488,1.0,0,4,7,1010,98115,1200,5488,75,75,0,1,1
612500.0,4,2.0,2730,12261,2.0,0,3,9,2730,98011,2730,10872,23,23,0,0,0
280000.0,3,1.0,1090,10710,1.0,0,4,7,1090,98056,1090,10440,52,52,0,0,0
750000.0,3,2.0,2560,9182,2.0,0,3,9,2560,98027,2800,8784,22,22,0,0,0
237000.0,3,1.0,1160,6132,1.0,0,4,7,1160,98056,1280,6132,56,56,0,0,0
441500.0,2,1.0,1010,4000,1.5,0,5,7,1010,98105,1470,4000,95,95,0,0,0
251000.0,3,2.0,1650,7930,1.0,0,4,7,1650,98038,1510,7930,26,26,0,0,0
200000.0,3,1.0,2120,31564,1.0,0,3,7,1220,98168,1790,11571,72,72,0,1,0
332000.0,1,1.0,960,2640,1.0,0,3,7,760,98112,1620,3759,106,106,0,1,0
401500.0,3,2.0,1509,1114,3.0,0,3,8,1509,98133,1509,2431,0,0,0,0,0
585000.0,4,1.0,2270,27122,1.0,0,5,8,1300,98155,2380,11822,57,57,0,1,0
340000.0,4,2.0,1954,4805,2.0,0,3,8,1954,98055,1714,3259,9,9,0,0,0
920000.0,3,3.0,2800,7694,1.0,0,3,9,2800,98053,2420,7694,10,10,0,0,0
153000.0,3,1.0,1270,6405,1.5,0,3,6,1270,98178,1110,6405,70,70,0,0,0
299950.0,4,2.0,1810,7601,1.0,0,3,7,1080,98023,1570,7601,29,29,0,1,0
440000.0,4,2.0,2410,7517,2.0,0,3,8,2410,98058,2420,8095,32,32,0,0,0
293000.0,3,2.0,1690,17383,2.0,0,3,7,1690,98038,2610,7999,11,11,0,0,0
203000.0,3,1.0,1190,6000,1.0,0,3,7,1190,98178,1200,6000,0,63,1,0,0
193000.0,2,1.0,1280,6774,1.0,0,3,7,1280,98002,1450,7810,24,24,0,0,0
305000.0,3,1.0,1460,7862,1.0,0,3,7,1460,98155,2200,9293,50,50,0,0,0
495000.0,4,1.0,1600,6380,1.0,0,3,8,1130,98125,1090,6380,55,55,0,1,0
420000.0,3,1.0,1770,6000,1.0,0,3,7,1130,98125,1900,7200,62,62,0,1,0
569500.0,4,2.0,2800,8190,1.0,0,3,8,1700,98177,2460,8165,43,43,0,1,0
620000.0,4,2.0,2680,9185,2.0,0,3,9,2680,98029,2810,8505,25,25,0,0,0
466000.0,3,1.0,1680,9460,1.0,0,4,7,1680,98006,1690,9448,55,55,0,0,0
355500.0,3,1.0,1120,10032,1.0,0,3,7,1120,98034,1210,9918,53,53,0,0,0
687500.0,2,1.0,1040,7200,1.0,0,4,6,1040,98033,1640,7200,60,60,0,0,0
432100.0,3,2.0,1790,2240,2.0,0,4,8,1790,98052,1780,2560,40,40,0,0,0
500000.0,3,2.0,2410,34848,1.5,0,3,8,2410,98006,2420,16424,38,38,0,0,0
690000.0,5,3.0,3370,7313,2.0,0,4,8,2140,98029,2990,7806,26,26,0,1,0
350000.0,2,1.0,800,5150,1.0,0,4,6,800,98118,1280,5150,66,66,0,0,0
268000.0,2,1.0,1380,5000,1.0,0,3,7,870,98108,1450,5000,71,71,0,1,0
120000.0,2,1.0,990,39964,1.0,0,2,4,990,98042,1560,8990,69,69,0,0,0
285000.0,4,2.0,1800,9229,2.0,0,3,7,1800,98022,1970,9231,21,21,0,0,0
365000.0,4,1.0,1820,12327,1.0,0,4,7,1380,98006,1450,9256,59,59,0,1,0
635000.0,3,2.0,2620,6842,2.0,0,3,7,2620,98053,2280,4800,13,13,0,0,0
630000.0,2,2.0,2290,3507,2.0,0,3,9,2290,98029,2290,3640,9,9,0,0,0
450000.0,4,3.0,2200,4466,2.0,0,3,7,2200,98103,1780,2250,47,47,0,0,0
590000.0,4,2.0,2940,12600,1.0,0,4,8,1850,98074,2030,11770,41,41,0,1,0
895000.0,2,1.0,1700,3618,1.0,0,3,8,1260,98199,2200,5000,64,64,0,1,1
160000.0,3,1.0,860,11900,1.0,0,4,6,860,98030,1660,10248,51,51,0,0,0
520000.0,2,1.0,910,5000,1.0,0,3,7,910,98107,1050,5000,90,90,0,0,0
432000.0,4,3.0,2820,13059,2.0,0,4,8,2820,98058,2360,8600,38,38,0,0,0
141800.0,2,1.0,930,4743,1.0,0,4,5,930,98056,930,4779,72,72,0,0,0
980000.0,4,2.0,2190,4560,2.5,0,5,8,2190,98103,2190,4560,104,104,0,0,0
1290000.0,4,2.0,3430,7200,2.0,0,3,9,3430,98033,1530,7800,1,1,0,0,0
740000.0,4,2.0,2560,6900,1.0,0,3,8,1480,98115,2600,7200,55,55,0,1,0
230000.0,2,1.0,770,6450,1.0,0,4,6,770,98106,780,6063,66,66,0,0,0
3400000.0,3,4.0,5230,17826,2.0,1,3,10,3740,98040,3670,17826,9,9,0,1,1
954500.0,3,2.0,2440,9689,1.0,0,4,8,1830,98008,2730,9689,41,41,0,1,1
622000.0,3,1.0,1650,3150,1.5,0,4,8,1650,98122,1650,4500,86,86,0,0,0
90000.0,1,1.0,780,4000,1.0,0,3,5,780,98108,1150,4000,110,110,0,0,0
342000.0,3,3.0,1260,1634,3.0,0,3,8,1260,98103,1260,1135,16,16,0,0,0
305000.0,4,2.0,2320,4683,2.0,0,3,7,2320,98042,2230,5750,7,7,0,0,0
259900.0,4,2.0,1560,8820,1.0,0,3,7,1060,98001,2140,7800,35,35,0,1,1
420000.0,3,2.0,2330,6346,1.5,0,3,6,1600,98146,1380,8400,0,80,1,1,0
250000.0,2,1.0,1400,19570,1.5,0,3,6,1100,98168,2250,6500,86,86,0,1,0
249950.0,3,1.0,1450,6875,1.0,0,4,7,1450,98198,1270,8000,54,54,0,0,0
199000.0,2,1.0,1140,15120,1.0,0,4,6,990,98055,2320,11250,83,83,0,1,0
355200.0,3,1.0,1120,7320,1.0,0,4,7,1120,98146,1410,6328,61,61,0,0,0
425000.0,3,1.0,1970,13709,1.0,0,4,7,1680,98155,2200,16536,59,59,0,1,0
379500.0,3,1.0,1110,7128,1.0,0,3,7,1110,98052,1510,7107,34,34,0,0,0
860000.0,4,2.0,3070,6923,2.0,0,3,9,3070,98033,2190,9218,5,5,0,0,0
335000.0,3,2.0,1940,4927,2.0,0,3,8,1940,98058,2070,4892,10,10,0,0,0
865000.0,3,2.0,3050,12558,2.0,0,3,10,3050,98074,3543,12558,17,17,0,0,0
390000.0,3,1.0,1240,3600,1.5,0,3,7,1240,98144,1680,3600,113,113,0,0,0
569950.0,5,4.0,3380,7805,2.0,0,3,8,3380,98148,2790,7805,0,0,0,0,0
495500.0,3,2.0,3190,7828,2.0,0,3,9,3190,98059,2970,7828,9,9,0,0,0
476500.0,4,1.0,1670,10200,1.0,0,3,7,1390,98118,1720,6860,61,61,0,1,0
261000.0,3,1.0,1660,11200,1.0,0,3,7,1660,98056,1380,10875,57,57,0,0,0
375000.0,4,2.0,2070,9822,1.0,0,5,7,2070,98006,1300,9572,59,59,0,0,0
550000.0,4,2.0,2070,9822,1.0,0,5,7,2070,98006,1300,9572,60,60,0,0,0
230000.0,2,1.0,1430,4000,1.0,0,3,7,930,98118,1110,4000,65,65,0,1,0
526750.0,5,2.0,2270,10700,1.0,0,4,8,1570,98028,2020,10230,52,52,0,1,0
606000.0,3,2.0,1980,7680,1.5,0,4,6,1070,98033,1330,8704,104,104,0,1,0
368500.0,4,2.0,2500,26400,1.0,0,3,8,1780,98031,2180,31900,38,38,0,1,0
275000.0,3,1.0,1230,171190,1.0,0,3,7,1230,98070,1550,15450,41,41,0,0,0
342000.0,4,1.0,1390,9023,1.5,0,3,7,1390,98155,1760,9023,60,60,0,0,0
278100.0,4,1.0,2120,8520,1.0,0,3,7,1600,98023,2160,8400,37,37,0,1,0
450000.0,4,2.0,1540,4840,1.0,0,4,7,850,98126,1180,4840,85,85,0,1,1
349950.0,4,2.0,2000,5006,2.0,0,3,7,2000,98058,2410,4889,9,9,0,0,0
425000.0,4,2.0,2400,6053,2.0,0,3,8,2400,98038,2460,6519,14,14,0,0,0
435000.0,4,2.0,2110,8751,1.0,0,3,7,1510,98011,1660,10295,52,52,0,1,0
460000.0,4,2.0,2550,19017,1.0,0,4,7,1300,98155,2080,21100,53,53,0,1,0
323000.0,4,1.0,1440,8114,1.0,0,4,7,1440,98155,1940,7208,51,51,0,0,0
325000.0,2,1.0,810,6827,1.0,0,3,6,810,98106,990,6827,71,71,0,0,0
480000.0,2,1.0,1170,4635,1.0,0,4,6,690,98117,1240,4120,90,90,0,1,0
1325000.0,3,2.0,3590,8400,1.0,0,3,9,2950,98005,1620,7875,8,57,1,1,0
210000.0,4,1.0,2090,6485,1.0,0,3,7,1280,98178,2190,9600,59,59,0,1,0
920000.0,5,4.0,3820,5750,2.0,0,3,9,2830,98116,1750,5750,15,15,0,1,1
399000.0,3,1.0,1460,8290,1.0,0,3,8,1460,98125,1470,8290,55,55,0,0,0
631750.0,3,1.0,2360,4063,1.0,0,5,7,1180,98117,1660,4063,74,74,0,1,0
184000.0,3,1.0,1100,8680,1.0,0,3,6,1100,98023,1100,9220,53,53,0,0,0
333000.0,4,2.0,2100,7208,2.0,0,3,8,2100,98058,2060,7480,41,41,0,0,0
218000.0,2,2.0,1310,2841,2.0,0,3,6,1310,98038,1360,2550,10,10,0,0,0
258305.0,2,1.0,750,2964,1.0,0,5,5,750,98118,1350,3090,96,96,0,0,0
775000.0,5,1.0,1720,5000,1.5,0,3,8,1720,98103,1720,5000,99,99,0,0,0
515000.0,3,2.0,3370,19585,2.0,0,3,7,3200,98133,1730,9430,63,63,0,1,0
455000.0,2,1.0,1200,1259,2.0,0,3,8,1000,98144,1320,1852,0,0,0,1,0
440000.0,3,2.0,1830,6807,2.5,0,5,7,1830,98155,1340,6807,61,61,0,0,0
1440000.0,3,3.0,3870,3819,2.0,0,3,11,2760,98102,2530,5500,12,12,0,1,0
850000.0,3,2.0,2220,3707,2.0,0,4,8,1620,98122,2030,4850,95,95,0,1,0
480000.0,3,1.0,2920,21375,1.0,0,3,8,1850,98028,1540,8482,54,54,0,1,0
420000.0,5,2.0,2540,27007,1.0,0,3,8,1520,98058,1800,26572,0,34,1,1,0
408000.0,3,1.0,1970,7100,1.0,0,3,7,1590,98072,1790,7455,38,38,0,1,0
278000.0,5,1.0,2170,9752,1.0,0,3,7,1100,98003,1810,10609,52,52,0,1,0
1195000.0,3,3.0,2350,1620,2.0,0,3,9,1560,98112,2000,4380,14,14,0,1,0
454000.0,4,2.0,2630,39000,2.0,0,3,9,2630,98042,2270,66647,35,35,0,0,0
1851000.0,4,2.0,4120,14866,1.0,1,3,8,2070,98006,3620,19729,50,50,0,1,1
499000.0,4,2.0,2440,5000,2.0,0,3,7,2440,98065,2440,5212,8,8,0,0,0
590000.0,5,3.0,3480,6625,2.0,0,3,8,3480,98059,2800,9400,3,3,0,0,0
385000.0,3,3.0,1900,4805,2.0,0,3,8,1560,98108,1360,4800,15,15,0,1,0
1250000.0,4,3.0,3160,10043,2.0,0,3,9,3160,98034,3450,10043,3,3,0,0,1
202200.0,2,1.0,1330,2159,1.0,0,4,8,1330,98198,1220,3679,35,35,0,0,0
450000.0,3,2.0,1420,13468,1.0,0,3,7,960,98033,1480,10980,39,39,0,1,0
435000.0,3,2.0,2570,233481,1.5,0,4,8,2570,98038,2280,157687,29,29,0,0,0
550000.0,2,1.0,1270,43560,1.0,0,4,5,1270,98042,1870,6960,107,107,0,0,0
361000.0,3,2.0,2470,5650,1.0,0,3,7,1550,98178,1660,5650,42,42,0,1,1
760000.0,4,2.0,2590,12600,2.0,0,3,9,2590,98006,2620,11050,36,36,0,0,0
902000.0,4,2.0,3030,8507,2.0,0,3,9,3030,98033,2570,8830,11,11,0,0,0
505000.0,3,1.0,1240,4550,1.5,0,4,7,1240,98116,2110,5700,64,64,0,0,0
200000.0,3,1.0,1040,8925,1.0,0,4,6,1040,98023,1040,8925,54,54,0,0,0
260000.0,5,2.0,2320,6375,1.0,0,4,7,1270,98001,1760,7600,48,48,0,1,0
417000.0,2,1.0,1190,5100,1.5,0,2,7,1190,98117,1920,5100,86,86,0,0,0
287500.0,3,2.0,2030,8690,1.0,0,4,8,1360,98023,1720,8800,29,29,0,1,0
450000.0,3,1.0,1390,10530,1.0,0,3,7,1390,98033,1750,10530,54,54,0,0,0
825000.0,2,1.0,2050,4000,1.5,0,3,8,2050,98119,1940,4000,36,36,0,0,1
1475000.0,4,3.0,3050,6179,2.0,0,4,9,2330,98112,3020,6505,88,88,0,1,0
319950.0,2,1.0,1240,5500,1.5,0,3,6,1240,98118,1520,5500,94,94,0,0,0
682000.0,4,2.0,3030,30000,2.0,0,4,9,3030,98072,2600,34932,33,33,0,0,0
560000.0,3,1.0,1930,6000,1.0,0,3,8,1130,98119,1870,6000,59,59,0,1,0
350000.0,3,1.0,1490,10344,1.0,0,3,7,1490,98155,1450,8632,29,29,0,0,0
270000.0,3,2.0,1510,10215,1.0,0,4,7,1510,98022,1370,8902,19,19,0,0,0
284000.0,3,1.0,1320,35100,1.0,0,3,7,1320,98092,1660,35100,25,25,0,0,0
308000.0,4,2.0,2330,4606,2.0,0,3,8,2330,98031,2330,5783,10,10,0,0,0
450000.0,4,2.0,2240,7725,1.0,0,5,7,1120,98106,1340,6300,58,58,0,1,0
540000.0,4,2.0,2050,34222,2.0,0,4,8,2050,98077,2240,51400,25,25,0,0,0
380000.0,4,1.0,1680,11123,1.0,0,3,7,1130,98177,1770,10103,55,55,0,1,0
522500.0,4,2.0,2200,122403,1.5,0,3,7,2200,98014,1710,74487,44,44,0,0,0
118000.0,1,1.0,670,7957,1.0,0,4,6,670,98038,1600,7957,36,36,0,0,0
280400.0,4,1.0,1730,7210,1.0,0,4,7,1010,98003,1620,7210,47,47,0,1,0
710000.0,4,2.0,2710,41811,1.5,0,4,8,1690,98075,2110,35656,19,19,0,1,0
720000.0,3,3.0,3410,25741,2.0,0,4,8,3410,98014,1660,25865,21,21,0,0,0
787000.0,3,1.0,1330,7500,1.0,0,3,8,1330,98004,1690,7800,53,53,0,0,0
537000.0,4,2.0,1990,2660,2.0,0,3,8,1990,98034,1990,2665,3,3,0,0,0
650000.0,2,1.0,1900,4450,1.0,0,5,7,1500,98144,2130,5000,98,98,0,1,0
154200.0,4,1.0,1310,8640,1.0,0,3,6,910,98146,1310,8640,67,67,0,1,0
238000.0,4,2.0,1690,7260,1.0,0,3,7,1080,98023,1690,7700,36,36,0,1,0
285650.0,3,1.0,1040,8199,1.0,0,3,7,1040,98155,1420,8200,61,61,0,0,0
485500.0,2,1.0,1340,1286,2.0,0,3,8,1190,98122,1460,1245,8,8,0,1,0
315000.0,2,1.0,1120,7350,1.0,0,3,7,1120,98155,1320,7545,73,73,0,0,0
4668000.0,5,6.0,9640,13068,1.0,1,3,12,4820,98040,3270,10454,5,31,1,1,1
627000.0,3,2.0,2310,10525,2.0,0,5,7,2310,98033,1430,10523,49,49,0,0,0
525000.0,3,2.0,2190,34528,2.0,0,3,8,2190,98027,2460,37901,21,21,0,0,0
526000.0,3,3.0,1220,1281,2.0,0,3,8,930,98105,1303,3810,0,0,0,1,0
480000.0,3,1.0,1200,3060,1.0,0,4,7,1060,98115,1410,3060,105,105,0,1,0
970000.0,3,3.0,3840,53696,2.0,0,3,9,3840,98077,3810,35181,18,18,0,0,0
640000.0,4,2.0,2460,9973,1.0,0,4,8,1560,98177,1830,7200,49,49,0,1,0
279000.0,3,2.0,1630,7950,1.0,0,3,8,1320,98042,1650,7952,29,29,0,1,0
303000.0,2,2.0,970,9750,1.0,0,5,6,970,98146,1850,9000,74,74,0,0,0
315000.0,4,2.0,1780,5336,1.5,0,5,6,930,98178,1910,10304,96,96,0,1,0
336500.0,4,1.0,1760,7268,1.0,0,4,7,1080,98058,1830,8786,36,36,0,1,0
163250.0,2,1.0,770,8150,1.0,0,3,6,770,98118,1140,8550,63,63,0,0,0
444950.0,3,1.0,1760,6927,1.0,0,3,7,1050,98011,2060,9120,53,53,0,1,0
285000.0,2,1.0,990,2446,2.0,0,3,7,990,98144,1260,2805,16,16,0,0,0
370000.0,2,1.0,1250,4960,1.0,0,3,7,940,98115,2030,7440,77,77,0,1,0
330000.0,3,2.0,1440,5150,2.0,0,3,7,1440,98106,1530,5238,17,17,0,0,0
395000.0,2,2.0,1960,4018,1.0,0,5,7,980,98108,1240,4641,64,64,0,1,0
440000.0,6,3.0,2510,5310,1.0,0,4,7,1460,98108,1390,5407,71,71,0,1,0
625000.0,4,2.0,2920,6605,2.0,0,3,8,2920,98059,3030,6605,2,2,0,0,0
435000.0,3,2.0,1730,46638,2.0,0,3,8,1730,98045,1750,35508,23,23,0,0,0
299950.0,3,2.0,1570,2577,2.0,0,3,7,1570,98019,1970,2952,9,9,0,0,0
560000.0,2,1.0,970,4233,1.0,0,4,7,970,98199,1340,4233,70,70,0,0,0
380000.0,4,3.0,2800,9764,2.0,0,3,8,2800,98038,3610,8194,12,12,0,0,0
333000.0,4,2.0,1580,7800,2.0,0,2,6,1580,98144,1190,4440,108,108,0,0,0
499000.0,2,1.0,1220,3000,1.0,0,3,7,920,98117,1270,3000,88,88,0,1,0
386000.0,3,1.0,1550,8000,1.0,0,3,6,1330,98118,1150,5150,35,35,0,1,0
320600.0,3,2.0,1220,7620,1.0,0,3,6,720,98166,1640,7620,0,67,1,1,0
285000.0,2,2.0,1651,18200,1.0,0,3,6,1651,98070,1510,89595,68,68,0,0,0
450000.0,7,4.0,3150,7800,2.0,0,3,8,3150,98118,1880,6000,1,1,0,0,0
175000.0,2,1.0,800,7150,1.0,0,3,5,800,98030,1220,8019,81,81,0,0,0
544800.0,5,2.0,3190,5857,2.0,0,3,9,3190,98058,3100,5857,11,11,0,0,0
220000.0,3,1.0,1720,7587,1.0,0,4,7,1140,98092,1120,7287,34,34,0,1,0
374000.0,2,2.0,1100,1695,2.0,0,3,9,1100,98118,1100,3082,5,5,0,0,0
200000.0,3,2.0,1010,7896,1.0,0,3,7,1010,98031,1540,7896,31,31,0,0,0
259950.0,3,2.0,1010,7896,1.0,0,3,7,1010,98031,1540,7896,31,31,0,0,0
255000.0,4,2.0,1760,9222,1.0,0,3,7,1140,98023,1800,9222,43,43,0,1,0
447000.0,3,1.0,1400,6750,1.0,0,3,7,1040,98034,1860,7480,40,40,0,1,0
287000.0,3,2.0,1820,8722,1.5,0,3,7,1820,98022,1480,12285,7,89,1,0,0
344950.0,3,2.0,1470,6950,1.0,0,5,6,1470,98133,1660,5065,82,82,0,0,0
212000.0,2,1.0,770,7000,1.0,0,3,6,770,98024,1100,8777,93,93,0,0,0
425000.0,5,2.0,1340,11583,1.0,0,3,7,1190,98034,1950,10514,52,52,0,1,0
170000.0,1,1.0,480,4560,1.0,0,3,5,480,98065,890,4803,92,92,0,0,0
565000.0,3,1.0,1260,4080,1.5,0,4,7,1260,98103,1130,3876,87,87,0,0,0
234000.0,2,1.0,870,11100,1.0,0,3,6,870,98146,1370,10404,74,74,0,0,0
1511250.0,3,2.0,4010,12105,1.0,0,5,11,2600,98006,4010,15081,31,31,0,1,1
345000.0,3,2.0,2340,8414,1.0,0,3,7,1280,98188,2340,7268,22,22,0,1,0
415000.0,3,2.0,1770,3172,2.0,0,3,8,1770,98065,1760,2891,6,6,0,0,0
760000.0,5,1.0,2660,10637,1.5,0,5,7,1670,98115,1570,6825,92,92,0,1,0
484000.0,5,2.0,3600,20001,2.0,0,4,9,3600,98166,2860,21780,39,39,0,0,0
360000.0,2,1.0,1230,1107,2.0,0,3,8,1230,98029,1380,1107,8,8,0,0,0
875000.0,3,2.0,3270,39586,1.5,0,3,11,3270,98077,3480,35998,27,27,0,0,0
930000.0,3,2.0,3100,20553,1.0,0,3,10,3100,98177,3000,22302,60,60,0,0,0
250000.0,3,2.0,1900,6660,1.0,0,5,7,950,98038,1690,8111,48,48,0,1,0
